,Name,Mass,PTMCnt,PTMCntRatio,MassDifferent,PeptideLength,AvgIntensityLog,expect,fval,EucliIntraProtein,ManhattanIntraProtein,PearsonIntraProtein,CosineIntraProtein,EucliIntraProteinPair,ManhattanIntraProteinPair,CosineIntraProteinPair,Charge2,Charge3,Charge4,Charge5,y
7232,100104_A549_8plex_IPG400_inj1_4_fr_32.04987.04987.3,1189.694693,0,0.0,0.003672,8,9.895702187577156,0.00752,5.182,0.6714032498996958,1.228645332262606,0.7573286057303267,0.0160854103307983,0.981535112356062,2.246660152884096,0.0334466764276785,0,1,0,0,0
7869,100104_A549_8plex_IPG400_inj1_4_fr_32.06680.06680.3,2060.1223,1,0.0833333333333333,0.01,12,9.861750614843409,0.0002,10.8745,0.2843120707558378,0.571876280909855,0.9631337485888564,0.0038885573515489,0.4916406621163721,1.0202865279430056,0.0056507236534019,0,1,0,0,0
7299,100104_A549_8plex_IPG400_inj1_4_fr_35.01916.01916.3,1712.8983,1,0.1,0.007,10,9.00550786428638,0.014,7.6715,0.3060817057735389,0.6986213668315963,0.9933237408043664,0.0011141324265194,0.5344579481402296,1.202399839161148,0.002866263712308,0,1,0,0,0
6762,100104_A549_8plex_IPG400_inj1_4_fr_33.07764.07764.3,2171.226889,1,0.0714285714285714,0.009621,14,9.842060877911312,4.43e-06,8.7371,0.2174081583271195,0.5010272538831291,0.9908658693316426,0.0019604470394569,0.9124160746851512,2.1137865801611384,0.0068935880827571,0,1,0,0,0
8732,100104_A549_8plex_IPG400_inj1_4_fr_33.02578.02578.2,1234.642918,0,0.0,0.003204,8,8.494802352087095,0.00294,3.683,0.3420004194493295,0.8206015386684387,0.9888841781863358,0.0007871260674507,0.716166647444144,1.7633984729842542,0.002239238474288,1,0,0,0,0
9002,100104_A549_8plex_IPG400_inj1_4_fr_34.03454.03454.2,1241.60178,2,0.2857142857142857,0.003003,7,10.72218976340661,0.0334,4.1947,0.167008892373949,0.3537307476244758,0.979586866433876,0.0013162143145736,0.461821762972288,0.9581354156124136,0.0049559286580159,1,0,0,0,0
4653,100104_A549_8plex_IPG400_inj1_4_fr_32.06492.06492.2,2014.9734,1,0.0666666666666666,0.004,15,11.372698751480709,0.0013,9.2916,0.3377628753080099,0.840483726232966,0.9832672259224738,0.0037902994771318,1.2213109900113162,2.5232640438537355,0.0214751135671155,1,0,0,0,0
6915,100104_A549_8plex_IPG400_inj1_4_fr_33.02652.02652.2,1652.7409,1,0.0769230769230769,0.003,13,8.8409936577822,0.0043,7.8683,0.1526994555915451,0.3470031267396639,0.9972617112946054,0.0002888820029416,0.6745377182541854,1.453341110479596,0.0035952225531688,1,0,0,0,0
5473,100104_A549_8plex_IPG400_inj1_4_fr_34.09412.09412.4,2305.163765,2,0.1333333333333333,0.000247,15,5.795338267075032,2.43e-07,5.5588,0.4115791700170467,0.8947421968127242,0.8548276952144881,0.0100015384302224,0.8183622189025229,1.7447732845308972,0.0154952434957407,0,0,1,0,0
5208,100104_A549_8plex_IPG400_inj1_4_fr_33.06641.06641.2,2175.0291,2,0.1176470588235294,0.008,17,10.90632458931232,0.017,1.0078,0.528313079249915,1.3518668955434068,0.9728189780046128,0.0019351305867438,1.0494048267443223,2.403380910710561,0.0067843604880602,1,0,0,0,0
