,Name,Mass,PTMCnt,PTMCntRatio,MassDifferent,PeptideLength,AvgIntensityLog,expect,fval,EucliIntraProtein,ManhattanIntraProtein,PearsonIntraProtein,CosineIntraProtein,EucliIntraProteinPair,ManhattanIntraProteinPair,CosineIntraProteinPair,Charge2,Charge3,Charge4,Charge5,y
7184,100104_A549_8plex_IPG400_inj1_4_fr_34.01537.01537.2,1163.610813,0,0.0,0.008213,7,10.972179416814452,0.124,3.4311,0.2227184487154458,0.3679882634353066,0.9781611483290742,0.0015660977429877,0.7059054737636881,1.5608006841872584,0.0067126843291699,1,0,0,0,0
2837,100104_A549_8plex_IPG400_inj1_4_fr_36.10310.10310.3,2125.1114,0,0.0,0.003,16,6.55452688884751,0.011,10.8602,0.2923617560128952,0.6014449215617137,0.9584446896379278,0.0038882868823858,1.060208407189564,2.309363553099308,0.015540658365814,0,1,0,0,0
4194,100104_A549_8plex_IPG400_inj1_4_fr_35.06604.06604.3,1765.9524,1,0.0714285714285714,0.004,14,7.503693697320228,0.17,6.165,0.6802330862107816,1.5092306022008593,0.7904665905546,0.0159143870559872,1.5358740142829,3.3300840643515555,0.0256623666130763,0,1,0,0,0
10155,100104_A549_8plex_IPG400_inj1_4_fr_34.03758.03758.2,1629.8474,0,0.0,0.002,12,9.850735774024864,0.0052,6.3505,0.1530310479230424,0.3610347895961561,0.986911563183132,0.0011307191395208,0.4453527298428312,1.046450506529857,0.0028206167534159,1,0,0,0,0
4496,100104_A549_8plex_IPG400_inj1_4_fr_34.07058.07058.2,1216.6385,0,0.0,0.005,7,11.362369602080804,0.14,2.6841,0.1565122305912026,0.3434536214406804,0.9826911559105912,0.0012439979540976,0.2212124748606849,0.4909387404148558,0.0012439979540975,1,0,0,0,0
53,100104_A549_8plex_IPG400_inj1_4_fr_36.01654.01654.2,1148.606419,0,0.0,0.003485,9,13.159067308569036,3.16e-05,4.7955,0.2747139476807204,0.6196423983522916,0.9918728809770038,0.0013039993510203,0.5620487805929698,1.2186908446107123,0.0059399432248698,1,0,0,0,0
8869,100104_A549_8plex_IPG400_inj1_4_fr_35.06754.06754.3,1562.833,0,0.0,0.003,10,10.481897101189803,0.044,8.8684,0.1475525837420632,0.3256510166262103,0.9855976376429748,0.0011055937418696,0.2429222758380327,0.5169464141478164,0.001319437501717,0,1,0,0,0
4892,100104_A549_8plex_IPG400_inj1_4_fr_32.03820.03820.2,1417.760227,1,0.1428571428571428,0.006601,7,12.455131706269574,0.00388,4.0974,0.3634973477408491,0.8567300456642449,0.98413786288416,0.0013722162850765,0.925082062221836,2.2563665790782936,0.011052494718331,1,0,0,0,0
3171,100104_A549_8plex_IPG400_inj1_4_fr_36.10058.10058.3,3172.5987,2,0.0833333333333333,0.015,24,5.372684769332436,0.0012,8.3619,0.9036139715347418,1.6154336672255,0.9439935917906888,0.0222899811506319,1.2356360505747883,2.60446603272092,0.0356627322989131,0,1,0,0,0
7843,100104_A549_8plex_IPG400_inj1_4_fr_33.02049.02049.2,1243.642918,0,0.0,0.00287,9,9.028353294237872,0.00119,4.0054,0.2317898477605889,0.5483378408850871,0.9928423693259024,0.0022160831922404,0.5031654357553179,1.1676198234755826,0.0039373799508082,1,0,0,0,0
